"astro-ph/9811350","John F. Beacom","J. F. Beacom and P. Vogel (Caltech)","Can a supernova be located by its neutrinos?","11 pages including 2 figures. Revised version corrects typos, adds
  some brief comments","Phys.Rev. D60 (1999) 033007","10.1103/PhysRevD.60.033007",,"astro-ph hep-ex hep-ph nucl-ex nucl-th",,"  A future core-collapse supernova in our Galaxy will be detected by several
neutrino detectors around the world. The neutrinos escape from the supernova
core over several seconds from the time of collapse, unlike the electromagnetic
radiation, emitted from the envelope, which is delayed by a time of order
hours. In addition, the electromagnetic radiation can be obscured by dust in
the intervening interstellar space. The question therefore arises whether a
supernova can be located by its neutrinos alone. The early warning of a
supernova and its location might allow greatly improved astronomical
observations. The theme of the present work is a careful and realistic
assessment of this question, taking into account the statistical significance
of the various neutrino signals. Not surprisingly, neutrino-electron forward
scattering leads to a good determination of the supernova direction, even in
the presence of the large and nearly isotropic background from other reactions.
Even with the most pessimistic background assumptions, SuperKamiokande (SK) and
the Sudbury Neutrino Observatory (SNO) can restrict the supernova direction to
be within circles of radius $5^\circ$ and $20^\circ$, respectively. Other
reactions with more events but weaker angular dependence are much less useful
for locating the supernova. Finally, there is the oft-discussed possibility of
triangulation, i.e., determination of the supernova direction based on an
arrival time delay between different detectors. Given the expected statistics
we show that, contrary to previous estimates, this technique does not allow a
good determination of the supernova direction.
","[{""version"":""v1"",""created"":""Sat, 21 Nov 1998 20:10:01 GMT""},{""version"":""v2"",""created"":""Mon, 17 May 1999 17:59:47 GMT""}]","2009-10-31"
"astro-ph/9811351","Jayanne English","Judith A. Irwin (Queen's University), Jayanne English (STScI), and
  Barkat Sorathia (York University)","High Latitude Radio Emission in a Sample of Edge-On Spiral Galaxies","40 pages of text, 3 figures, 6 tables, and an appendix of 21 jpeg
  figures (which is a radio continuum catalogue of 17 galaxies). to appear in
  A. J. (around January 1999)",,"10.1086/300827",,"astro-ph",,"  We have mapped 16 edge-on galaxies at 20 cm using the VLA. For 5 galaxies, we
could form spectral index, energy and magnetic field maps. We find that all but
one galaxy show evidence for non-thermal high latitude radio continuum
emission, suggesting that cosmic ray halos are common in star forming galaxies.
The high latitude emission is seen over a variety of spatial scales and in
discrete and/or smooth features. In general, the discrete features emanate from
the disk, but estimates of CR diffusion lengths suggest that diffusion alone is
insufficient to transport the particles to the high latitudes seen (> 15 kpc in
one case). Thus CRs likely diffuse through low density regions and/or are
assisted by other mechanisms (e.g. winds). We searched for correlations between
the prevalence of high latitude radio emission and a number of other
properties, including the global SFR, supernova input rate per unit star
forming, and do not find clear correlations with any of these properties.
","[{""version"":""v1"",""created"":""Sun, 22 Nov 1998 00:40:55 GMT""}]","2009-10-31"
"astro-ph/9811352","Alan T. Tokunaga","A.T. Tokunaga, N. Kobayashi","K-Band Spectra and Narrowband Photometry of DENIS Field Brown Dwarfs","Astronomical Journal, in press. 9 pages 5 figures","Astron.J. 117 (1999) 1010-1013","10.1086/300732",,"astro-ph",,"  Infrared spectra at 1.9-2.5 micron and narrowband photometry of three
low-mass objects, DENIS-P J0205.4-1159, J1058.7-1547, and J1228.2-1547, are
presented. As shown previously by Delfosse et al. (1997, AA, 327, L25), DENIS-P
J0205.4-1159 shows an absorption feature at 2.2 microns. We attribute this
absorption to H_2. A simple two-parameter analysis of the K-band spectrum of
low-mass objects is presented in which the relative strength of the H_2O and
H_2 absorption bands is found to be correlated with the effective temperature
of the objects. The analysis confirms that DENIS-P J0205.4-1159 is the
lowest-temperature object of the three. We present narrow-band photometry of
these objects which provides the continuum flux level inbetween the deep H_2O
absorption bands. These data show the continuum level accurately for the first
time, and they will provide tight constraints for spectral models of these
interesting objects.
","[{""version"":""v1"",""created"":""Sun, 22 Nov 1998 03:52:17 GMT""}]","2009-10-31"
"astro-ph/9811353","Victor G. Zubko","Victor G. Zubko, Tracy L. Smith and Adolf N. Witt","Silicon nanoparticles and interstellar extinction","Latex2e, uses emulateapj.sty (included), multicol.sty, epsf.sty, 6
  pages, 3 figures (8 Postscript files), accepted for publication in ApJ
  Letters, complete Postscript file is also available at
  http://physics.technion.ac.il/~zubko/eb.html#SNP1",,"10.1086/311831",,"astro-ph",,"  To examine a recently proposed hypothesis that silicon nanoparticles are the
source of extended red emission (ERE) in the interstellar medium, we performed
a detailed modeling of the mean Galactic extinction in the presence of silicon
nanoparticles. For this goal we used the appropriate optical constants of
nanosized Si, essentially different from those of bulk Si due to quantum
confinement. It was found that a dust mixture of silicon nanoparticles, bare
graphite grains, silicate core-organic refractory mantle grains and three-layer
silicate-water ice-organic refractory grains works well in explaining the
extinction and, in addition, results in the acceptable fractions of UV/visible
photons absorbed by silicon nanoparticles: 0.071-0.081. Since these fractions
barely agree with the fraction of UV/visible photons needed to excite the
observed ERE, we conclude that the intrinsic photon conversion efficiency of
the photoluminescence by silicon nanoparticles must be near 100%, if they are
the source of the ERE.
","[{""version"":""v1"",""created"":""Sun, 22 Nov 1998 11:39:40 GMT""}]","2009-10-31"
"astro-ph/9811354","Victor G. Zubko","Victor G. Zubko (Technion, Haifa, Israel)","Modern models of interstellar dust","4 pages LaTeX, proceed.sty (included), to appear in the Proceedings
  of the 3rd Cologne-Zermatt Symposium ""The Physics and Chemistry of the
  Interstellar Medium"", September 1998, Zermatt, Switzerland",,,,"astro-ph",,"  The new observational data on interstellar dust, obtained during the past few
years, in particular, revised ISM elemental abundances, the polarization curve
from the far UV to the near IR, spectra of dust infrared emission, extended red
emission (ERE), are in serious conflict with existing dust models. We proposed
here to use the regularization approach as a base for developing a modern dust
model, which attempts to self-consistently explain most of the available
observational data.
","[{""version"":""v1"",""created"":""Sun, 22 Nov 1998 12:53:14 GMT""}]","2007-05-23"
"chao-dyn/9811020","Ken Kiyono","Nobuko Fuchikami, Shunya Ishioka and Ken Kiyono","Simulation of a Dripping Faucet","20 pages, 15 figures, J. Phys. Soc. Jpn. (in press)","J. Phys. Soc. Jpn. Vol. 68, No. 4 (1999) pp. 1185-1196","10.1143/JPSJ.68.1185",,"chao-dyn nlin.CD",,"  We present a simulation of a dripping faucet system. A new algorithm based on
Lagrangian description is introduced. The shape of drop falling from a faucet
obtained by the present algorithm agrees quite well with experimental
observations. Long-term behavior of the simulation can reproduce period-one,
period-two, intermittent and chaotic oscillations widely observed in
experiments. Possible routes to chaos are discussed.
","[{""version"":""v1"",""created"":""Sat, 21 Nov 1998 17:12:55 GMT""},{""version"":""v2"",""created"":""Tue, 6 Apr 1999 14:39:24 GMT""}]","2009-10-31"
"chao-dyn/9811021","Federico Toschi","R. Benzi, L. Biferale, G. Ruiz-Chavarria, S. Ciliberto and F. Toschi","Multiscale velocity correlation in turbulence: experiments, numerical
  simulations, synthetic signals",,"Phys. Fluids, Vol. 11, No. 8 (1999) 2215-2224.","10.1063/1.870083",,"chao-dyn nlin.CD",,"  Multiscale correlation functions in high Reynolds number experimental
turbulence, numerical simulations and synthetic signals are investigated.
Fusion Rules predictions as they arise from multiplicative, almost
uncorrelated, random processes for the energy cascade are tested. Leading and
sub-leading contribution, in the inertial range, can be explained as arising
from a multiplicative random process for the energy transfer mechanisms. Two
different predictions for correlations involving dissipative observable are
also briefly discussed.
","[{""version"":""v1"",""created"":""Sat, 21 Nov 1998 17:57:46 GMT""}]","2009-10-31"
"cond-mat/9811311","V. Kiryukhin","V. Kiryukhin, Y. J. Wang, F. C. Chou, M. A. Kastner, R. J. Birgeneau
  (MIT)","An X-Ray Induced Structural Transition in La_0.875Sr_0.125MnO_3","5 pages, 4 embedded EPS figures; significant changes in the data
  analysis made",,"10.1103/PhysRevB.59.R6581",,"cond-mat.str-el",,"  We report a synchrotron x-ray scattering study of the magnetoresistive
manganite La_0.875Sr_0.125MnO_3. At low temperatures, this material undergoes
an x-ray induced structural transition at which charge ordering of Mn^3+ and
Mn^4+ ions characteristic to the low-temperature state of this compound is
destroyed. The transition is persistent but the charge-ordered state can be
restored by heating above the charge-ordering transition temperature and
subsequently cooling. The charge-ordering diffraction peaks, which are
broadened at all temperatures, broaden more upon x-ray irradiation, indicating
the finite correlation length of the charge-ordered state. Together with the
recent reports on x-ray induced transitions in Pr_(1-x)Ca_xMnO_3, our results
demonstrate that the photoinduced structural change is a common property of the
charge-ordered perovskite manganites.
","[{""version"":""v1"",""created"":""Sat, 21 Nov 1998 21:19:40 GMT""},{""version"":""v2"",""created"":""Mon, 21 Dec 1998 23:46:23 GMT""}]","2009-10-31"
"cond-mat/9811313","Yigal Meir","Antoine Georges (Ecole Normale) and Yigal Meir (Ben-Gurion University)","Electronic correlations in transport through coupled quantum dots","4 pages + 3 figures",,"10.1103/PhysRevLett.82.3508",,"cond-mat.mes-hall cond-mat.str-el",,"  The conductance through two quantum dots in series is studied using general
qualitative arguments and quantitative slave-boson mean-field theory. It is
demonstrated that measurements of the conductance can explore the phase diagram
of the two-impurity Anderson model. Competition between the Kondo effect and
the inter-dot magnetic exchange leads to a two-plateau structure in the
conductance as a function of gate voltage and a two or three peak structure in
the conductance vs. inter-dot tunneling.
","[{""version"":""v1"",""created"":""Sun, 22 Nov 1998 10:57:45 GMT""}]","2009-10-31"
"hep-ph/9811430","Shou Hua Zhu","Lian You Shan and Shou Hua Zhu (ITP, Beijing)","Top decays into lighter stop and gluino","15 pages",,,,"hep-ph",,"  We have calculated the decay width of the process $t \to \tilde{g}
\tilde{t}_1$ including one loop QCD corrections. We found that the decay width
of the such process could be comparable with that of the standard channel $t
\to b W^+$, and, its QCD correction could enhance the widths over 30% in a very
large mass range of the lighter stop.
","[{""version"":""v1"",""created"":""Sun, 22 Nov 1998 02:38:15 GMT""},{""version"":""v2"",""created"":""Wed, 25 Nov 1998 14:56:54 GMT""},{""version"":""v3"",""created"":""Thu, 27 May 1999 08:19:13 GMT""},{""version"":""v4"",""created"":""Thu, 2 Dec 1999 08:52:10 GMT""}]","2007-05-23"
